Inventory Location|Box Unit|Part No.||Dept
3YC|H01-01A19|120|000000007186975130|20260201|E
3YC|H01-01A19|120|000000007186975130|20260201|E
3YC|H01-01A20|40|000000007198364230|20260110|E
3YC|H01-01A20|40|000000007198364230|20260110|E
3YC|H01-01A20|120|000000007186975130|20260201|E
3YC|H01-01A20|120|000000007186975130|20260201|E
3YC|H01-01A20|120|000000007186975130|20260201|E
3YC|H01-01A20|120|000000007186975130|20260201|E
3YC|H01-01A21|40|000000007198364230|20260111|E
3YC|H01-01A21|40|000000007198364230|20260111|E
3YC|H01-01A21|40|000000007198364230|20260111|E
3YC|H01-01A21|40|000000007198364230|20260111|E
3YC|H01-01A21|40|000000007198364230|20260111|E
3YC|H01-01A21|40|000000007198364230|20260111|E
3YC|H01-01A22|40|000000007198364230|20260110|E
3YC|H01-01A22|120|000000007186975130|20260131|E
3YC|H01-01A22|120|000000007186975130|20260201|E
3YC|H01-01A22|120|000000007186975130|20260201|E
3YC|H01-01A23|120|000000007186975130|20260131|E
3YC|H01-01A23|120|000000007186975130|20260131|E
3YC|H01-01A23|120|000000007186975130|20260131|E
3YC|H01-01A23|120|000000007186975130|20260131|E
3YC|H01-01A23|120|000000007186975130|20260131|E
3YC|H01-01A24|1296|000000000071720241|20260131|E
3YC|H01-01A24|1296|000000000071720241|20260131|E
3YC|H01-01A25|40|000000007198364230|20260111|E
3YC|H01-01A25|120|000000007186975130|20260131|E
3YC|H01-01A25|120|000000007186975130|20260201|E
3YC|H01-01A25|120|000000007186975130|20260201|E
3YC|H01-01A25|120|000000007186975130|20260201|E
3YC|H01-01A26|120|000000007186975130|20260131|E
3YC|H01-01A27|1296|000000000071720241|20260131|E
3YC|H01-01A27|120|000000007186975130|20260131|E
3YC|H01-01A27|120|000000007186975130|20260131|E
3YC|H01-01A27|120|000000007186975130|20260131|E
3YC|H01-01A29|40|000000007198364230|20260110|E
3YC|H01-01A30|40|000000007198364230|20260109|E
3YC|H01-01A30|40|000000007198364230|20260111|E
3YC|H01-01A94|1296|000000000071720241|20260129|E
3YC|H01-01A95|40|000000007198364230|20260110|E
3YC|H01-01A95|40|000000007198364230|20260110|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A95|40|000000007198364230|20260131|E
3YC|H01-01A97|1296|000000000071720241|20260129|E
3YC|H01-01A99|40|000000007198364230|20260110|E
3YC|H01-01A99|40|000000007198364230|20260131|E
3YC|H01-01A99|40|000000007198364230|20260131|E
3YC|H01-01A99|120|000000007186975130|20260131|E
3YC|H01-01A99|120|000000007186975130|20260131|E
3YC|H01-01A99|120|000000007186975130|20260131|E
3YC|H01-01A27|120|000000007186975130|20260201|E
3YC|H01-01A03|120|000000007186975130|20260201|E
3YC|H01-01A03|120|000000007186975130|20260201|E
3YC|H01-01A03|120|000000007186975130|20260201|E
3YC|H01-01A03|120|000000007186975130|20260201|E
3YC|H01-01A03|120|000000007186975130|20260201|E
3YC|H01-01A03|120|000000007186975130|20260201|E
3YC|H01-01A02|120|000000007186975130|20260201|E
3YC|H01-01A10|120|000000007186975130|20260201|E
3YC|H01-01A25|40|000000007198364230|20260201|E
3YC|H01-01A25|40|000000007198364230|20260201|E
3YC|H01-01A26|40|000000007198364230|20260131|E
3YC|H01-01A33|40|000000007198364230|20260201|E
3YC|H01-01A33|40|000000007198364230|20260201|E
3YC|H01-01A33|40|000000007198364230|20260201|E
3YC|H01-01A35|1296|000000000071720241|20260202|E
3YC|H01-01A35|1296|000000000071720241|20260202|E
3YC|H01-01A31|1296|000000000071720241|20260201|E
3YC|H01-01A31|1296|000000000071720241|20260201|E
3YC|H01-01A31|40|000000007198364230|20260201|E
3YC|H01-01A31|40|000000007198364230|20260201|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|H01-01A18|120|000000007186975130|20260202|E
3YC|H01-01A18|120|000000007186975130|20260202|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260109|E
3YC|E05-01B01|40|000000007198364230|20260110|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260109|E
3YC|E05-01B02|40|000000007198364230|20260110|E
3YC|E05-01B02|40|000000007198364230|20260110|E
3YC|E05-01B02|40|000000007198364230|20260110|E
3YC|E05-01B02|40|000000007198364230|20260110|E
3YC|E05-01B02|40|000000007198364230|20260110|E
3YC|E05-01B02|40|000000007198364230|20260110|E
3YC|E05-01B02|40|000000007198364230|20260111|E
3YC|E05-01B02|40|000000007198364230|20260111|E
3YC|E05-01B02|40|000000007198364230|20260201|E
3YC|E05-01B02|40|000000007198364230|20260201|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E28-01A05|1296|000000000071720241|20260202|E
3YC|E05-01B03|40|000000007198364230|20260109|E
3YC|E05-01B03|40|000000007198364230|20260109|E
3YC|E05-01B03|40|000000007198364230|20260109|E
3YC|E05-01B03|40|000000007198364230|20260109|E
3YC|E05-01B03|40|000000007198364230|20260109|E
3YC|E05-01B03|40|000000007198364230|20260110|E
3YC|E05-01B03|40|000000007198364230|20260110|E
3YC|E05-01B03|40|000000007198364230|20260110|E
3YC|E05-01B03|40|000000007198364230|20260110|E
3YC|E05-01B03|40|000000007198364230|20260110|E
3YC|E05-01B03|40|000000007198364230|20260110|E
3YC|E05-01B03|40|000000007198364230|20260111|E
3YC|E05-01B03|40|000000007198364230|20260111|E
3YC|E05-01B03|40|000000007198364230|20260111|E
3YC|E05-01B03|40|000000007198364230|20260111|E
3YC|E05-01B03|40|000000007198364230|20260111|E
3YC|E05-01B03|40|000000007198364230|20260111|E
3YC|E05-01B04|40|000000007198364230|20260110|E
3YC|E05-01B04|40|000000007198364230|20260110|E
3YC|E05-01B04|40|000000007198364230|20260110|E
3YC|H01-01A96|120|000000007186975130|20260202|E
3YC|H01-01A96|120|000000007186975130|20260202|E
3YC|H01-01A02|120|000000007186975130|20260202|E
3YC|H01-01A02|120|000000007186975130|20260202|E
3YC|H01-01A08|120|000000007186975130|20260202|E
3YC|H01-01A32|120|000000007186975130|20260202|E
3YC|H01-01A36|120|000000007186975130|20260202|E
3YC|H01-01A36|120|000000007186975130|20260202|E
3YC|H01-01A36|120|000000007186975130|20260202|E
3YC|H01-01A36|120|000000007186975130|20260202|E
3YC|H01-01A27|120|000000007186975130|20260202|E
3YC|H01-01A34|120|000000007186975130|20260203|E
3YC|H01-01A34|120|000000007186975130|20260203|E
3YC|H01-01A34|120|000000007186975130|20260203|E
3YC|H01-01A34|120|000000007186975130|20260203|E
3YC|H01-01A34|120|000000007186975130|20260203|E
3YC|H01-01A25|120|000000007186975130|20260203|E
3YC|H01-01A25|120|000000007186975130|20260203|E
3YC|H01-01A25|120|000000007186975130|20260203|E
3YC|H01-01A25|120|000000007186975130|20260203|E
3YC|H01-01A25|120|000000007186975130|20260203|E
3YC|H01-01A22|120|000000007186975130|20260203|E
3YC|H01-01A22|120|000000007186975130|20260203|E
3YC|H01-01A22|120|000000007186975130|20260203|E
3YC|H01-01A22|120|000000007186975130|20260203|E
3YC|H01-01A22|120|000000007186975130|20260203|E
3YC|G01-01A02|40|000000007198364230|20260131|E
3YC|G01-01A03|40|000000007198364230|20260131|E
3YC|G01-01A04|40|000000007198364230|20260131|E
3YC|G01-01A04|40|000000007198364230|20260131|E
3YC|G01-01A04|40|000000007198364230|20260131|E
3YC|G01-01A05|40|000000007198364230|20260110|E
3YC|G01-01A05|40|000000007198364230|20260110|E
3YC|G01-01A05|120|000000007186975130|20260201|E
3YC|G01-01A05|120|000000007186975130|20260201|E
3YC|G01-01A07|40|000000007198364230|20260131|E
3YC|G01-01A07|40|000000007198364230|20260131|E
3YC|G01-01A07|40|000000007198364230|20260131|E
3YC|G01-01A11|40|000000007198364230|20260131|E
3YC|G01-01A11|120|000000007186975130|20260201|E
3YC|G01-01A11|120|000000007186975130|20260201|E
3YC|G01-01A10|120|000000007186975130|20260201|E
3YC|G01-01A13|120|000000007186975130|20260131|E
3YC|G01-01A13|120|000000007186975130|20260201|E
3YC|G01-01A13|120|000000007186975130|20260201|E
3YC|G01-01A14|40|000000007198364230|20260131|E
3YC|G01-01A15|1296|000000000071720241|20260131|E
3YC|G01-01A15|120|000000007186975130|20260131|E
3YC|G01-01A15|120|000000007186975130|20260201|E
3YC|G01-01A15|120|000000007186975130|20260201|E
3YC|G01-01A15|120|000000007186975130|20260201|E
3YC|G01-01A15|120|000000007186975130|20260201|E
3YC|G01-01A16|40|000000007198364230|20260111|E
3YC|G01-01A16|40|000000007198364230|20260111|E
3YC|G01-01A16|120|000000007186975130|20260201|E
3YC|G01-01A16|120|000000007186975130|20260201|E
3YC|G01-01A16|120|000000007186975130|20260201|E
3YC|G01-01A16|120|000000007186975130|20260201|E
3YC|G01-01A16|120|000000007186975130|20260201|E
3YC|G01-01A18|120|000000007186975130|20260201|E
3YC|G01-01A18|120|000000007186975130|20260201|E
3YC|G01-01A19|40|000000007198364230|20260111|E
3YC|G01-01A19|1296|000000000071720241|20260129|E
3YC|G01-01A23|40|000000007198364230|20260111|E
3YC|G01-01A23|40|000000007198364230|20260111|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A27|40|000000007198364230|20260131|E
3YC|G01-01A49|40|000000007198364230|20260131|E
3YC|G01-01A49|40|000000007198364230|20260131|E
3YC|G01-01A50|40|000000007198364230|20260109|E
3YC|G01-01A50|120|000000007186975130|20260201|E
3YC|G01-01A51|40|000000007198364230|20260131|E
3YC|G01-01A55|40|000000007198364230|20260110|E
3YC|G01-01A55|40|000000007198364230|20260110|E
3YC|H01-01A09|1296|000000000071720241|20260202|E
3YC|H01-01A09|1296|000000000071720241|20260201|E
3YC|H01-01A09|120|000000007186975130|20260202|E
3YC|H01-01A09|120|000000007186975130|20260202|E
3YC|H01-01A09|120|000000007186975130|20260202|E
3YC|H01-01A09|120|000000007186975130|20260202|E
3YC|H01-01A09|120|000000007186975130|20260202|E
3YC|H01-01A09|120|000000007186975130|20260202|E
3YC|H01-01A09|120|000000007186975130|20260202|E
3YC|G01-01A25|120|000000007186975130|20260202|E
3YC|G01-01A25|120|000000007186975130|20260202|E
3YC|G01-01A25|120|000000007186975130|20260202|E
3YC|G01-01A29|40|000000007198364230|20260201|E
3YC|G01-01A29|40|000000007198364230|20260201|E
3YC|G01-01A29|40|000000007198364230|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|G01-01A29|40|000000007198364230|20260201|E
3YC|G01-01A29|120|000000007186975130|20260201|E
3YC|E04-01B09|120|000000007186975130|20260117|E
3YC|E04-01B09|120|000000007186975130|20260121|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B09|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E04-01B10|120|000000007186975130|20260131|E
3YC|E28-01A05|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A29|1296|000000000071720241|20260203|E
3YC|G01-01A31|1296|000000000071720241|20260203|E
3YC|G01-01A31|1296|000000000071720241|20260203|E
3YC|G01-01A31|1296|000000000071720241|20260203|E
3YC|G01-01A31|1296|000000000071720241|20260203|E
901|0007472187|1296|000000000071720241|20251202|E
901|0007472186|1296|000000000071720241|20251207|E
901|0007472187|1296|000000000071720241|20251231|E
901|0007472187|1296|000000000071720241|20251231|E
901|0007542548|2000|S7158708050E|20260107|E
CA1|CA228|152|000000007189729330|20260131|E
CA1|CA228|152|000000007189729330|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260130|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A03|1296|000000000071720241|20260130|E
3YC|E28-01A04|1296|000000000071720241|20260130|E
3YC|E28-01A04|1296|000000000071720241|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260130|E
CA1|CA103|152|000000007189729330|20260131|E
CA1|CA103|152|000000007189729330|20260131|E
3YC|E28-01A02|1296|000000000071720241|20260131|E
3YC|E28-01A02|1296|000000000071720241|20260131|E
3YC|E28-01A02|1296|000000000071720241|20260131|E
3YC|E28-01A02|1296|000000000071720241|20260131|E
3YC|E28-01A02|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A01|1296|000000000071720241|20260131|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260131|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E25-01B10|2000|S7158708050E|20260131|E
3YC|E28-01A03|1296|000000000071720241|20260201|E
3YC|E28-01A03|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E28-01A02|1296|000000000071720241|20260201|E
3YC|E25-01B07|2000|S7158708050E|20260131|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E25-01B07|2000|S7158708050E|20260201|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E28-01A04|1296|000000000071720241|20260201|E
3YC|E28-01A03|1296|000000000071720241|20260202|E
3YC|E25-01B09|2000|S7158708050E|20260201|E
3YC|E25-01B09|2000|S7158708050E|20260201|E
3YC|E25-01B09|2000|S7158708050E|20260201|E
3YC|E25-01B09|2000|S7158708050E|20260201|E
3YC|E28-01A05|1296|000000000071720241|20260201|E
3YC|E28-01A05|1296|000000000071720241|20260201|E
3YC|E28-01A05|1296|000000000071720241|20260201|E
