Part Number|Die No.|Sequence No.|Inventory Location|Stock Date|Cost/Fact|Cost Purchase|Box Unit
000000007185929602||41D24760J|TRAILER02|20240424|1.42679|1000.000|160.000
000000007185929602||41D24761J|TRAILER02|20240424|1.42679|1000.000|160.000
000000007185929602||41D24763J|TRAILER02|20240424|1.42679|1000.000|160.000
000000007185929602||41D24764J|TRAILER02|20240424|1.42679|1000.000|160.000
000000007185929602||41D24765J|TRAILER02|20240424|1.42679|1000.000|160.000
000000007185929402||41D11286J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11287J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11288J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11289J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11290J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11291J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11292J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11293J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11294J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11295J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11296J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11297J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11298J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11299J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11300J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11301J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11302J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11303J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11304J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11305J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11306J|TRAILER02|20240411|0.43604|1000.000|560.000
000000007185929402||41D11307J|TRAILER02|20240411|0.43604|1000.000|560.000
Y00000157||41H39136J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39137J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39138J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39139J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39140J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39141J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39142J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39143J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39144J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39145J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39146J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39147J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39148J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39149J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39150J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39151J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39153J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39154J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39155J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39156J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39157J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39158J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39159J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39160J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39161J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39162J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39163J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39164J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39165J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39166J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39167J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39168J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39169J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39170J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39171J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39172J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39173J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39174J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39175J|TRAILER03|20240830|8.42|1000.000|20.000
000000000074754952||41J33451J|TRAILER03|20241029|0.41|1000.000|625.000
000000000074754952||41K30397J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30398J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30399J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30400J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30401J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30402J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30403J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30404J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30405J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30407J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30408J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30409J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30410J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30411J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30412J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30413J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30414J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30415J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30416J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30417J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30418J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30419J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754952||41K30420J|TRAILER03|20241128|0.41|1000.000|625.000
Y00000157||41H39098J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39099J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39102J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39103J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39106J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39107J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39108J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39110J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39111J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39114J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39115J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39116J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39118J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39119J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39120J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39122J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39123J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39124J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39126J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39127J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39130J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39131J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39133J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39134J|TRAILER03|20240830|8.42|1000.000|20.000
Y00000157||41H39135J|TRAILER03|20240830|8.42|1000.000|20.000
000000000074754951||41K30373J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30374J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30375J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30376J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30377J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30378J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30379J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30380J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30381J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30382J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30383J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30384J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30385J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30386J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30387J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30388J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30389J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30390J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30391J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30392J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30393J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30394J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30395J|TRAILER03|20241128|0.41|1000.000|625.000
000000000074754951||41K30396J|TRAILER03|20241128|0.41|1000.000|625.000
M510127100||41H25017J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25018J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25019J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25020J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25021J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25022J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25023J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25024J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25025J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25026J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25027J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25028J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25029J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25030J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25031J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25032J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25033J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25034J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25036J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25037J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25038J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25040J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25041J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25042J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25043J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25044J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25045J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25046J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25047J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25048J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25049J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25050J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25051J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25052J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25053J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25054J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25055J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25056J|TRAILER03|20240817|8.2|1000.000|20.000
M510127150||41H39017J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39018J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39019J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39020J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39021J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39022J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39023J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39025J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39026J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39027J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39029J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39030J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39031J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39033J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39034J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39035J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39037J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39038J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39039J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39041J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39042J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39043J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39045J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39046J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39047J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39049J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39050J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39051J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39053J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39054J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H39055J|TRAILER03|20240830|8.75|1000.000|20.000
M510127100||41H25057J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25058J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25059J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25060J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25061J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25062J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25063J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25064J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25065J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25066J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25067J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25068J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25069J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25070J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25071J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25072J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25073J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25074J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25075J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25076J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25077J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25078J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25079J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25080J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25081J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25082J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25083J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25084J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25085J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25086J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25087J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25088J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25089J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25090J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25091J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25092J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25093J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25094J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25095J|TRAILER03|20240817|8.2|1000.000|20.000
M510127100||41H25096J|TRAILER03|20240817|8.2|1000.000|20.000
M510127150||41H38936J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38937J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38938J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38939J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38940J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38941J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38942J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38943J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38944J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38945J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38946J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38947J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38948J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38949J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38950J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38951J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38952J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38953J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38954J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38955J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38956J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38957J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38958J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38959J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38960J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38961J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38962J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38963J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38964J|TRAILER03|20240830|8.75|1000.000|20.000
M510127150||41H38965J|TRAILER03|20240830|8.75|1000.000|20.000
